eturb_m1_origin_k1,eturb_m1_origin_k2,eturb_m1_origin_b,eturb_m1_origin_R2
0.1641061817877216,-0.09011828316390377,0.21936103675689544,0.9489244648984281
0.1598636851029222,-0.09292433952856696,0.701223840742097,0.9678350447020231
0.16413048770611158,-0.08485770371239183,0.12202109496501024,0.9779999502642673
0.1674328317815874,-0.08971404066272533,-0.05234637988253965,0.9626926992047538
0.1745238882397039,-0.10050852664847341,-0.4332756555140822,0.9310924921365992
0.16719119760216972,-0.08519177728116563,-0.1240826575136893,0.9882541754279173
0.1620198130560994,-0.07347041198271669,0.06656717158264591,0.9871454915715192
0.15884720993145365,-0.06942719207063103,0.2527428350995766,0.9839919740904882
0.16236835222595655,-0.07097808967470869,-0.023234804930556407,0.9873142289420781
0.16162938484333614,-0.07457002463835352,0.10804430964778078,0.9829662337984743
0.16924150020435375,-0.08166942182404967,-0.409946599756406,0.9914106177023665
0.16801518200547944,-0.08804618551919845,-0.17297765531851184,0.9932539302601578
0.16959654661387571,-0.08403162506277922,-0.3980001860769615,0.992982085038625
0.1637332125704801,-0.08718118949221655,0.18409142834923564,0.9703941726052182
0.14833935674517976,-0.09535886416547973,1.7202037112633217,0.9082359247102711
0.11694463461453346,-0.05767147482215288,3.6032841163699967,0.911666191045552
0.10706965859609217,-0.06594005029699597,4.727079078105284,0.9103893399774136
0.11819568814880971,-0.10135995830559816,4.625679738106429,0.8980623844557476
0.11431310078360007,-0.07014937670313054,4.167963606472918,0.8489766552803778
0.14212046087945085,-0.07216078157355173,1.6010468498047974,0.8878175326501899
0.1451592346855358,-0.07428830701552747,1.3717313126131003,0.8770570391530541
0.1373044465878045,-0.06921196517154803,1.987118797119125,0.8670978861074791
0.1480313148291527,-0.07786941433510104,1.2090115624336502,0.9186425903838705
0.1499350719968225,-0.06627813534103169,0.7091755782127827,0.9502744599611888
0.1526835984532135,-0.0530752542489342,0.08989472483346539,0.9355888698735886
0.15375773682444405,-0.05692007364824931,0.09996506753229717,0.9293463422572438
0.15209886601964273,-0.0664147711003821,0.5318395924805746,0.9153786569691542
0.14284673151896346,-0.0737235245951961,1.6463846377682536,0.8269773641859915
0.16122930078833583,-0.08634584027295308,0.2177867283644428,0.9269307915038618
0.176357156786277,-0.09629948242449318,-0.9664432430257452,0.953493346558169
0.15879775400754892,-0.051136469310066275,-0.5807074007360811,0.9665737928332763
0.11729163310609059,0.03441335138962818,0.9417456954256309,0.9676979586259649
0.11359598308596917,0.03673604708796418,1.225178363508535,0.9620450160710539
0.12348181780077282,0.019982046343813887,0.7475889519061774,0.9238804065759911
0.14306224352991373,-0.013927447103220227,-0.1583812267665312,0.9351049747498861
0.14059562384120483,-0.003864263801449486,-0.21459021312742266,0.9318304456311576
0.17080470433445796,-0.06408140405935253,-1.373064410683444,0.9224805219505112
0.17780340717216164,-0.07719995874017721,-1.6678877123397253,0.9510220569133987
0.16732664073238182,-0.12981780674247484,0.7692629233042911,0.9625042400703411
0.16801278671162434,-0.12486201484523564,0.5650596935000429,0.966869209980144
0.18387294806598115,-0.08951069010163455,-1.9105118322244632,0.9168884989850915
0.16590222172722977,-0.06562167605659842,-0.8254398056746304,0.8880337008000848
0.11035495786561755,-0.0066314682690337134,2.9068750151744496,0.9567547082940436
0.09967203284520104,0.019536352334532735,3.234538972413157,0.9829257838632055
0.10191684415209384,0.011928026294051701,3.211396677061508,0.988880954643981
0.10351156896394591,0.008968774139863148,3.1213162632793043,0.9915704104580011
0.11056910471210527,-0.011539885795224188,3.0146645684891613,0.9934644056018231
0.12909991873355403,-0.07589860105059011,2.998772175733226,0.9745855683356988
0.15044765075953204,-0.08269050257333266,1.3631820328630635,0.950955810743179
0.15234437195032052,-0.08535670194074263,1.296656880476796,0.9386215505639137
