eturb_m2_origin_k1,eturb_m2_origin_k2,eturb_m2_origin_b,eturb_m2_origin_R2
0.2372524879811164,0.0,-1.5799575659624825,0.9957966091477259
0.23273746653947228,0.0,-1.385414843946526,0.9959031121749463
0.22583467144387814,0.0,-1.08327136250589,0.993853904322823
0.21023131940412923,0.0,-0.41662294665631805,0.8116499295525825
0.1439557164820733,0.0,2.519058387642869,0.22731787531886283
0.13026774302874541,0.0,3.005776245542749,0.1465613326130355
-0.4563129635437996,0.0,30.630743721299964,0.07291323276399808
-0.4177830531553184,0.0,28.676811865696386,0.07873715418141047
-0.05352187353384879,0.0,11.288362968408949,0.004731644144337022
0.12441929455752716,0.0,2.7266760830073347,0.9380765602008753
0.12966338874474964,0.0,2.4766196553377657,0.9563973897237074
0.1345718391133319,0.0,2.2416044046539714,0.9669622821584156
0.14735435675464859,0.0,1.6322164318527692,0.9677372896403559
0.1569910219058692,0.0,1.157122197553318,0.9720014828234763
0.15719869853442336,0.0,1.1434370308446518,0.9629490269761805
0.15215287436485583,0.0,1.4012199812705388,0.9695510788585558
0.14842910186720334,0.0,1.596239924432969,0.9671408168254877
0.1486083772536477,0.0,1.5799357044015574,0.9468829911392362
0.1613839855346554,0.0,0.9274042205097235,0.9571728247677659
0.16681361389096863,0.0,0.6419022662227736,0.9700743582163053
0.17483243945316942,0.0,0.20241939818814103,0.9663560613981036
0.17348547017943472,0.0,0.27582979441555366,0.9625770735120942
0.16896766452356526,0.0,0.5242344440116753,0.9609544068842374
0.16648721055702534,0.0,0.6648719822871065,0.9681923335718128
0.1586632622366395,0.0,1.0618879449635052,0.9707841092653229
0.14163523700121236,0.0,1.9171749405000753,0.9536180530796438
0.14106705316984106,0.0,1.953516870835192,0.9801537529576659
0.14350391845837396,0.0,1.8257880591744673,0.9831699492574546
0.14777092050269433,0.0,1.5864446448055265,0.9887102174447098
0.15055070876207513,0.0,1.4298630976612339,0.9865595410494687
0.15729455719491997,0.0,1.0742575673137615,0.9899902059708018
0.15676445122182006,0.0,1.105948777616657,0.9890212838645375
0.15005987597475434,0.0,1.4616733816058325,0.9798814896327765
0.13927533327758077,0.0,2.0224151137839996,0.9745818249790936
0.1513797494817846,0.0,1.407227050442624,0.9774244002073877
0.15348932014432254,0.0,1.3116933452423005,0.9833047890957223
0.16223886427891368,0.0,0.8787478268903293,0.9770980063641033
0.168509346055663,0.0,0.5796478952546291,0.9709642888004916
0.20049221385053695,0.0,-0.9263844746734602,0.987027288873559
0.20158061334819524,0.0,-0.9776720253956501,0.9895816826624123
0.19132955633031778,0.0,-0.5032426014179396,0.9778010653104084
0.17829301251180363,0.0,0.1132085052805678,0.977764694423039
0.17105621268022292,0.0,0.4766635826243597,0.9669576120308198
0.17816322084746986,0.0,0.1406709861929052,0.9836488272837604
0.1776683047101629,0.0,0.17297752526677357,0.9894423408760397
0.17798068092625693,0.0,0.14455879432781593,0.99155590796653
0.174609505444316,0.0,0.3189886146332874,0.9881226051001095
0.1686839879493477,0.0,0.6449088942396717,0.9868440028195178
0.16697106771370315,0.0,0.7485963500021207,0.9716567419822593
0.1728501346912664,0.0,0.40454008786286977,0.9747956346928369
