time,ExtCondensTurbineOP.electricity_generation_eturb_m2,ExtCondensTurbineOP.steam_flow_side_eturb_m1,ExtCondensTurbineOP.hp_steam_machine_opt_array_eturb_m1,SteamPipelineOP.lp_steam_actual,SteamPipelineOP.electricity_power_ext,ExtCondensTurbineOP.hp_steam_machine_opt_array_eturb_m2,ExtCondensTurbineOP.electricity_machine_opt_array_eturb_m1,ExtCondensTurbineOP.lp_steam_machine_opt_array_eturb_m1,ExtCondensTurbineOP.steam_flow_in_eturb_m2,ExtCondensTurbineOP.lp_steam_machine_opt_array_eturb_m2,ExtCondensTurbineOP.steam_flow_in_eturb_m1,SteamPipelineOP.electricity_price_ext,ExtCondensTurbineOP.electricity_machine_opt_array_eturb_m2,SteamPipelineOP.lp_steam_pred_avg,SteamPipelineOP.electricity_power_pred_avg,SteamPipelineOP.electricity_power_actual,ExtCondensTurbineOP.electricity_generation_eturb_m1,SteamPipelineOP.total_cost_actual,SteamPipelineOP.total_cost_optim_array,ExtCondensTurbineOP.steam_flow_side_eturb_m2
2020-09-12 04:18:00,11.403333333333334,27.247500000000002,64.16021539529301,45.96083333333334,-0.10999999999999999,60.757715395293204,7.429999999954857,25.050833333338293,78.90333333333334,26.150833333338234,84.30166666666666,0.32036875,7.297499999954916,53.76858333333333,22.7175,21.971666666666668,11.867500000000001,17497.160614733333,16178.81832848485,27.416666666666668
2020-09-12 04:19:00,11.318333333333333,29.269166666666667,64.16021539529301,47.6275,-0.24000000000000002,60.757715395293204,7.429999999954857,25.050833333338293,77.0775,26.150833333338234,87.61166666666668,0.32036875,7.297499999954916,53.76858333333333,22.7175,22.20583333333333,12.144166666666669,17602.76436585,16178.81832848485,24.06916666666667
2020-09-12 04:20:00,11.481666666666667,24.978333333333335,86.20802201035775,46.07833333333334,0.33,75.20052201035783,11.977499999999978,27.819861111111152,78.39916666666666,22.96236111111109,81.71583333333334,0.32036875,11.237500000000008,53.34913888888889,23.205000000000002,21.978333333333328,11.726666666666668,17303.508884366667,17593.29079952741,26.039166666666663
2020-09-12 04:21:00,11.4525,25.23416666666667,86.20802201035775,45.87583333333334,0.060000000000000005,75.20052201035783,11.977499999999978,27.819861111111152,78.385,22.96236111111109,82.1225,0.32036875,11.237500000000008,53.34913888888889,23.205000000000002,21.960833333333337,11.757500000000002,18289.03478988333,17593.29079952741,26.009166666666662
2020-09-12 04:22:00,11.292500000000002,27.42083333333333,86.20802201035775,45.77666666666667,0.39,75.20052201035783,11.977499999999978,27.819861111111152,77.57249999999999,22.96236111111109,84.57583333333335,0.32036875,11.237500000000008,53.34913888888889,23.205000000000002,22.52333333333333,11.949999999999998,17826.342982133334,17593.29079952741,26.082499999999996
2020-09-12 04:23:00,11.398333333333333,29.537499999999998,86.20802201035775,51.86833333333334,0.1375,75.20052201035783,11.977499999999978,27.819861111111152,78.05666666666667,22.96236111111109,87.36166666666666,0.32036875,11.237500000000008,53.34913888888889,23.205000000000002,22.441666666666666,12.074166666666665,18132.080369083335,17593.29079952741,26.139999999999997
2020-09-12 04:24:00,11.3125,28.85833333333333,86.20802201035775,51.225,-0.1925,75.20052201035783,11.977499999999978,27.819861111111152,77.8875,22.96236111111109,85.93666666666667,0.32036875,11.237500000000008,53.34913888888889,23.205000000000002,21.854166666666668,11.929166666666667,17655.213032366668,17593.29079952741,26.732499999999998
2020-09-12 04:25:00,11.31,30.315,86.20802201035775,52.41166666666667,0.1925,75.20052201035783,11.977499999999978,27.819861111111152,78.10000000000001,22.96236111111109,87.77749999999999,0.32036875,11.237500000000008,53.34913888888889,23.205000000000002,22.33666666666667,12.054166666666665,17790.634524775,17593.29079952741,27.12833333333334
2020-09-12 04:26:00,11.188333333333333,27.718333333333334,86.20802201035775,51.563333333333325,0.27,75.20052201035783,11.977499999999978,27.819861111111152,77.80000000000001,22.96236111111109,83.68083333333333,0.32036875,11.237500000000008,53.34913888888889,23.205000000000002,22.135,11.736666666666666,17800.16617173333,17593.29079952741,27.995833333333337
2020-09-12 04:27:00,11.139999999999999,28.748333333333335,86.20802201035775,51.495000000000005,0.51,75.20052201035783,11.977499999999978,27.819861111111152,77.92083333333332,22.96236111111109,84.85666666666667,0.32036875,11.237500000000008,53.34913888888889,23.205000000000002,22.247500000000002,11.800833333333335,17616.23461970833,17593.29079952741,28.74416666666667
2020-09-12 04:28:00,11.121666666666664,27.68916666666667,67.29765477873133,52.43416666666666,0.6900000000000001,62.585154778731486,7.9087500000028506,27.543194444444264,78.24416666666666,29.11819444444421,83.09166666666667,0.32036875,7.428750000002898,59.22830555555555,23.3275,22.41333333333333,11.663333333333332,17965.309215183337,16719.982716375413,29.562499999999996
2020-09-12 04:29:00,11.081666666666669,27.704166666666662,67.29765477873133,51.762499999999996,0.275,62.585154778731486,7.9087500000028506,27.543194444444264,78.54166666666667,29.11819444444421,82.89333333333333,0.32036875,7.428750000002898,59.22830555555555,23.3275,22.158333333333328,11.664166666666667,17823.515741958334,16719.982716375413,30.339166666666667
2020-09-12 04:30:00,11.041666666666666,28.01833333333333,67.29765477873133,52.24333333333333,0.87,62.585154778731486,7.9087500000028506,27.543194444444264,78.46499999999999,29.11819444444421,83.30250000000001,0.32036875,7.428750000002898,59.22830555555555,23.3275,22.510833333333338,11.667499999999999,17765.29008213333,16719.982716375413,30.430000000000003
2020-09-12 04:31:00,11.046666666666667,28.751666666666665,67.29765477873133,52.703333333333326,0.462,62.585154778731486,7.9087500000028506,27.543194444444264,78.4375,29.11819444444421,84.17666666666668,0.32036875,7.428750000002898,59.22830555555555,23.3275,22.275833333333335,11.703333333333333,18009.170814658333,16719.982716375413,30.25583333333333
2020-09-12 04:32:00,11.055,27.679166666666664,67.29765477873133,53.07166666666666,0.6325000000000001,62.585154778731486,7.9087500000028506,27.543194444444264,78.27833333333334,29.11819444444421,82.825,0.32036875,7.428750000002898,59.22830555555555,23.3275,22.38666666666666,11.580833333333333,17711.604882358333,16719.982716375413,30.4475
2020-09-12 04:33:00,10.994166666666667,28.430833333333336,67.29765477873133,52.56083333333333,1.0450000000000002,62.585154778731486,7.9087500000028506,27.543194444444264,78.12833333333333,29.11819444444421,83.7575,0.32036875,7.428750000002898,59.22830555555555,23.3275,22.476666666666663,11.613333333333335,17818.156076283332,16719.982716375413,30.233333333333334
2020-09-12 04:34:00,10.8525,27.7775,67.29765477873133,50.97916666666666,0.55,62.585154778731486,7.9087500000028506,27.543194444444264,77.5625,29.11819444444421,82.77916666666667,0.32036875,7.428750000002898,59.22830555555555,23.3275,22.28916666666667,11.544166666666667,17826.767956991665,16719.982716375413,30.41416666666667
2020-09-12 04:35:00,10.92666666666667,28.435,67.29765477873133,51.232499999999995,0.77,62.585154778731486,7.9087500000028506,27.543194444444264,77.77583333333334,29.11819444444421,83.9075,0.32036875,7.428750000002898,59.22830555555555,23.3275,22.444999999999997,11.614166666666668,17873.005497516664,16719.982716375413,29.86583333333333
2020-09-12 04:36:00,10.928333333333333,26.95,67.68781125505089,52.27583333333334,1.2375,61.465312566545464,7.888752778424088,27.840262579109034,77.71916666666668,29.142792976478855,82.015,0.32036875,7.191247221244385,59.549972222222216,23.069999999999997,22.608333333333334,11.446666666666667,17731.581075325,16640.448058502196,29.76
