time,ExtCondensTurbineOP.hp_steam_machine_opt_array_x,ExtCondensTurbineOP.steam_flow_side_x,SteamPipelineOP.lp_steam_pred_avg,ExtCondensTurbineOP.electricity_machine_opt_array_x,SteamPipelineOP.electricity_power_pred_avg,ExtCondensTurbineOP.lp_steam_machine_opt_array_x,ExtCondensTurbineOP.electricity_generation_x,SteamPipelineOP.electricity_price_ext,SteamPipelineOP.total_cost_actual,ExtCondensTurbineOP.lp_steam_machine_opt_array_y,SteamPipelineOP.electricity_power_actual,ExtCondensTurbineOP.electricity_machine_opt_array_y,ExtCondensTurbineOP.electricity_generation_y,ExtCondensTurbineOP.steam_flow_in_x,SteamPipelineOP.lp_steam_actual,SteamPipelineOP.total_cost_optim_array,ExtCondensTurbineOP.hp_steam_machine_opt_array_y,ExtCondensTurbineOP.steam_flow_side_y,ExtCondensTurbineOP.steam_flow_in_y,SteamPipelineOP.electricity_power_ext
2020-10-11 00:43:00,69.9999999999841,40.254999999999995,72.32177777777775,7.59194726666362,23.028,39.95244444444582,7.928333333333332,0.28351216814,13738.754634506762,30.000000000002796,21.965833333333336,8.90179399999899,8.674999999999999,65.3825,59.853333333333346,13925.298342355496,69.99999999999554,27.075833333333332,71.3525,6.119999999999998
2020-10-11 00:44:00,69.9999999999841,40.1025,72.32177777777775,7.59194726666362,23.028,39.95244444444582,7.884166666666665,0.28351216814,13517.068325199602,30.000000000002796,22.075833333333332,8.90179399999899,8.864166666666666,69.12166666666667,61.12833333333333,13925.298342355496,69.99999999999554,30.922499999999996,71.07166666666666,6.330000000000001
2020-10-11 00:45:00,70.0000000000017,37.98166666666667,72.08422222222222,7.4472882833337355,22.78,39.45938888888802,7.789999999999998,0.28351216814,13646.126845038361,29.99999999999865,21.987499999999997,8.7540556000003,8.838333333333333,68.44500000000001,60.17166666666666,13937.885540765268,70.00000000000107,30.320833333333336,69.30083333333334,6.269999999999999
2020-10-11 00:46:00,70.0000000000017,37.92166666666667,72.08422222222222,7.4472882833337355,22.78,39.45938888888802,7.850833333333333,0.28351216814,13461.795053147882,29.99999999999865,21.825,8.7540556000003,8.9,68.37166666666667,59.76666666666667,13937.885540765268,70.00000000000107,29.864166666666673,69.34666666666668,5.939999999999999
2020-10-11 00:47:00,70.0000000000017,37.145833333333336,72.08422222222222,7.4472882833337355,22.78,39.45938888888802,7.8883333333333345,0.28351216814,13333.391993208721,29.99999999999865,22.179166666666664,8.7540556000003,9.2025,69.12583333333333,57.478333333333346,13937.885540765268,70.00000000000107,28.495,69.23416666666667,6.022499999999998
2020-10-11 00:48:00,70.0000000000017,36.06916666666667,72.08422222222222,7.4472882833337355,22.78,39.45938888888802,7.919999999999999,0.28351216814,13387.099718271482,29.99999999999865,22.096666666666668,8.7540556000003,9.495833333333334,69.79833333333333,54.98916666666668,13937.885540765268,70.00000000000107,27.260000000000005,68.58,5.460000000000001
2020-10-11 00:49:00,70.0000000000017,34.87166666666666,72.08422222222222,7.4472882833337355,22.78,39.45938888888802,7.8975,0.28351216814,13386.920440844999,29.99999999999865,21.989166666666662,8.7540556000003,9.754999999999999,70.37499999999999,54.51500000000001,13937.885540765268,70.00000000000107,25.964166666666667,67.59750000000001,5.28
2020-10-11 00:50:00,70.00000000000323,33.925,67.149,8.054688800000855,22.759999999999998,34.49933333333082,7.892499999999999,0.28351216814,13590.729684381002,29.99999999999725,22.062500000000004,9.032868800000506,9.913333333333334,70.71083333333333,53.32083333333333,13680.962925155143,70.00000000000156,25.26833333333333,66.78333333333335,5.115000000000001
2020-10-11 00:51:00,70.00000000000323,36.51416666666666,67.149,8.054688800000855,22.759999999999998,34.49933333333082,8.174999999999999,0.28351216814,13289.16278755035,29.99999999999725,21.651666666666667,9.032868800000506,9.716666666666667,69.02749999999999,54.79499999999999,13680.962925155143,70.00000000000156,24.27333333333333,70.08833333333334,4.917000000000001
2020-10-11 00:52:00,70.00000000000323,36.032500000000006,67.149,8.054688800000855,22.759999999999998,34.49933333333082,8.582500000000001,0.28351216814,13304.9140643748,29.99999999999725,22.194999999999997,9.032868800000506,9.77,69.27083333333333,54.83666666666667,13680.962925155143,70.00000000000156,24.090833333333332,71.30333333333334,4.950000000000001
