eturb_m1_base_k1,eturb_m1_base_k2,eturb_m1_base_R2
0.1859745817552841,-0.1069725615344973,0.8880027848449799
0.15109881805699135,-0.10197192801658647,0.7396744886635862
0.18292382946359548,-0.1069862047771642,0.9240710746982794
0.257952371956952,-0.1419515450206008,0.8187721289302862
0.19268998891092995,-0.10849208597822482,0.8856870652024558
0.1731069268467626,-0.09441423437703159,0.8653648470631522
0.17807855360623873,-0.09343200877709053,0.812758848620394
0.1962037026894354,-0.09480306948337901,0.8004204239358021
0.15573683643700015,-0.07793768776999008,0.7906979503942501
0.15273162182136843,-0.08092553092639161,0.8620396816931613
0.09964505253027568,-0.049992792045694345,0.7384168365200048
0.11523027043858212,-0.043388617917406974,0.9433089974664388
0.10539272439914438,-0.02530443301555595,0.8567463687478657
0.13289622689302472,-0.053881668716302226,0.8503899497597973
0.14148172745668916,-0.09523499757297117,0.7991798082717627
0.22570259009292784,-0.11418771087835566,0.9650054812875035
0.20011667402040278,-0.10414793237226218,0.973079912793607
0.1989269251147831,-0.11302856515552631,0.8897480829628241
0.1512027868329342,-0.06611611241293197,0.8581729009592888
0.12970180215491936,-0.07709520226586437,0.7813863738450209
0.07471221750969834,-0.033142261193374926,0.748366177012931
0.1427622159695149,-0.08738760464267896,0.837587355156402
0.15722049107852087,-0.08787615078288392,0.9617961422900424
0.15951240809861958,-0.10225777735540699,0.9260327836006665
0.1188860335030972,-0.053119509827794675,0.9427401493556901
0.14328937233940128,-0.0719544104139401,0.9474346347029492
0.18390091013971221,-0.11874316841998979,0.9579659266985036
0.18367718830829194,-0.11533221248016819,0.951681153995034
0.14865331870708223,-0.05325796237146461,0.9502111511236826
0.12326735686379292,0.013626905872820508,0.920301406063915
0.13451410572973202,-0.035219436369039486,0.9662951846266279
0.16688840210782588,-0.09035319182044164,0.9544148639452411
0.15345532578760399,-0.0610326659151587,0.9399553362851336
0.17307117046366835,-0.12497008993415974,0.9748018659456481
0.16292378189565748,-0.10828996005116424,0.9408612644925279
0.1948444635687549,-0.1377964073465613,0.8535187914822999
0.16381525934382354,-0.09400252330307092,0.7135089856028192
0.14285308736301222,-0.08624389531295133,0.8324324296242367
0.1505601314686274,-0.11293476159501782,0.7723999784454838
0.11722251590013325,-0.06806704312706452,0.8095600713292427
0.07217931970149732,-0.013462707485973993,0.6577470162854578
0.08315946858043785,-0.04271821881080192,0.68852212420347
0.14519997332280407,-0.06466081210263953,0.7454325204409189
0.10499516254161899,-0.038036594955936615,0.8452817670753535
0.10706694054015858,-0.04580251664153055,0.7356869722362839
0.16125711159977146,-0.06661113834514351,0.5586885162190172
0.1335956662661949,-0.07026495269893547,0.9451818056709269
0.1311364837759103,-0.0716419200561456,0.9370529904589576
0.12111528197824722,-0.06044923878142879,0.9267289376199411
0.1286134031889974,-0.0738125048709205,0.938427266507099
0.13148268187854498,-0.06605090863719554,0.8987251920468037
