ExtCondensTurbineOP.steam_flow_in,ExtCondensTurbineOP.steam_flow_side,ExtCondensTurbineOP.electricity_generation
66.71083333,32.24833333,9.2125
67.1525,31.5975,9.418333333
66.705,31.55416667,9.330833333
65.99,31.9,9.248333333
65.93333333,31.18416667,9.1925
65.72333333,32.02583333,9.126666667
65.83416667,31.99666667,9.140833333
64.70333333,32.60666667,9.033333333
66.26583333,32.8325,9.086666667
65.59,32.46916667,9.035
63.525,33.14916667,8.8825
64.55416667,34.5075,8.851666667
64.1775,34.31833333,8.789166667
64.0125,33.86583333,8.895
65.8475,34.14083333,8.973333333
64.29333333,34.48333333,8.881666667
66.0625,34.3625,8.923333333
65.50333333,34.12166667,8.834166667
63.83666667,33.97416667,8.735833333
65.33,33.95583333,8.78
65.15416667,33.53083333,8.801666667
63.94583333,34.08166667,8.749166667
64.685,33.72083333,8.834166667
63.7925,33.085,8.780833333
65.27416667,32.985,8.854166667
62.86083333,33.09,8.72
63.41083333,33.61583333,8.730833333
63.94416667,32.8725,8.8925
62.32416667,33.02583333,8.806666667
62.60416667,33.17166667,8.829166667
62.755,31.84666667,8.92
62.55166667,32.5475,8.865
63.40416667,32.2025,8.91
62.7,31.32166667,8.973333333
62.86333333,31.69583333,8.848333333
62.97416667,31.85583333,8.825833333
62.99583333,31.55916667,8.800833333
62.99583333,31.60583333,8.998333333
62.96416667,31.99583333,8.918333333
63.10333333,32.12416667,8.896666667
63.2875,31.23583333,8.856666667
63.29727273,32.0325,8.826363636
63.38666667,32.09916667,8.838333333
63.45333333,31.97916667,8.8325
63.46833333,32.74666667,8.884166667
63.4725,31.6375,8.906666667
63.81666667,32.16166667,8.866666667
63.87333333,32.17583333,8.831666667
63.92916667,32.395,8.811666667
64.0625,33.495,8.8
63.98416667,33.195,8.771666667
64.18,32.89,8.7775
64.3325,32.52083333,8.7875
64.435,31.90166667,8.795
64.38416667,32.2125,8.810833333
64.54545455,32.27333333,8.844545455
64.63,30.80916667,8.826666667
64.47666667,30.68833333,8.785833333
64.33666667,30.42583333,8.795
64.13166667,30.30583333,8.791666667
64.1125,29.85416667,8.778333333
63.835,30.65166667,8.726666667
63.61416667,31.38166667,8.685
63.24,31.83166667,8.62
63.04583333,32.69416667,8.533333333
62.3725,33.92666667,8.4075
63.615,34.88333333,8.390833333
64.33166667,34.90583333,8.345833333
64.9375,35.27416667,8.309166667
63.78916667,34.42166667,8.2125
63.09833333,34.035,8.140833333
62.38,34.12666667,8.0875
63.07166667,33.99166667,8.1025
63.0575,33.87583333,8.083333333
62.83333333,33.32333333,8.0525
62.64416667,34.15,8.034166667
63.75333333,32.8,8.039166667
64.11416667,31.79416667,8.051666667
65.06833333,31.875,8.08
65.71916667,32.1425,8.118333333
65.42666667,32.10916667,8.044166667
65.55416667,32.61,8.0475
66.94916667,32.6175,8.111666667
64.9725,32.68,7.964166667
65.905,33.045,8.003333333
66.06,33.63083333,7.998333333
66.41583333,33.71,8.02
66.81333333,33.99083333,8.046666667
66.17583333,34.015,7.980833333
67.2625,34.1075,8.065
65.79333333,34.37916667,7.964166667
66.8675,34.36,8.043333333
66.32416667,34.1225,7.9925
67.03083333,34.285,8.065833333
65.67,32.47166667,7.959166667
65.2825,32.47416667,7.956666667
65.275,32.76583333,7.975
66.61583333,32.72083333,8.063333333
67.24833333,32.44416667,8.110833333
65.705,32.69333333,8.011666667
67.17916667,30.58583333,8.128333333
66.64916667,30.195,8.070833333
67.2925,30.94166667,8.1425
68.24166667,31.17,8.201666667
67.18916667,30.98416667,8.0975
69.7475,30.88916667,8.334166667
68.7375,30.71333333,8.2275
73.5225,31.65416667,8.305
75.69,30.78333333,8.248333333
80.04416667,31.86666667,8.331666667
79.6575,31.45333333,8.2825
80.35666667,32.39916667,8.329166667
80.195,32.30083333,8.28
79.9525,32.3125,8.263333333
80.50666667,32.77333333,8.249166667
79.82166667,31.76333333,8.219166667
80.69916667,33.28583333,8.34
81.23583333,32.42916667,8.450833333
81.56333333,33.64666667,8.515
80.95916667,33.16916667,8.576666667
76.34166667,33.82333333,8.6375
73.75583333,32.06916667,8.623333333
72.71916667,32.9925,8.671666667
73.02583333,32.83083333,8.713333333
72.37583333,32.68666667,8.660833333
73.15166667,33.06333333,8.764166667
72.37,32.58333333,8.674166667
72.365,32.98583333,8.695
72.66,33.12916667,8.720833333
72.4575,32.62083333,8.71
70.6625,31.76,8.536666667
71.63,31.7825,8.648333333
70.97166667,30.57333333,8.624166667
71.71666667,31.22416667,8.700833333
70.76166667,31.035,8.598333333
70.22166667,31.4475,8.5625
70.005,31.16083333,8.584166667
69.68166667,30.44833333,8.575833333
69.27416667,29.91833333,8.559166667
69.30666667,29.27166667,8.5975
69.44916667,28.90666667,8.6325
68.97666667,28.63166667,8.635833333
69.18666667,28.23666667,8.6875
69.695,28.64916667,8.780833333
69.16916667,31.64583333,8.768333333
68.59,32.04916667,8.700833333
68.43666667,32.3,8.674166667
70.085,33.03916667,8.745
70.095,32.935,8.663333333
69.45083333,33.0425,8.569166667
69.055,34.06166667,8.509166667
70.37416667,31.69916667,8.568333333
70.55,32.54083333,8.548333333
72.045,32.85416667,8.67
72.04666667,31.665,8.6225
71.9675,33.3475,8.499166667
71.8225,32.8525,8.391666667
72.3025,33.955,8.384166667
72.10666667,33.34666667,8.365833333
71.74333333,32.86833333,8.345
71.7725,32.335,8.390833333
70.61333333,31.7425,8.284166667
71.44583333,32.3025,8.406666667
71.21666667,32.49666667,8.413333333
73.26916667,32.88833333,8.503333333
71.96333333,32.81,8.475
79.16583333,33.18166667,8.571666667
75.61166667,32.08666667,8.464166667
71.28416667,32.37833333,8.460833333
75.17666667,32.17166667,8.573333333
69.70583333,31.86583333,8.385833333
69.90083333,32.03166667,8.44
69.9,31.5875,8.461666667
69.62583333,32.37083333,8.423333333
70.84166667,32.01333333,8.566666667
70.84583333,31.95333333,8.59
69.69666667,31.85916667,8.4625
70.44916667,31.4325,8.545833333
69.30583333,31.34833333,8.409166667
70.50166667,31.64416667,8.5225
68.855,31.2775,8.354166667
70.04166667,31.29583333,8.451666667
69.08333333,30.5425,8.385833333
68.635,29.28416667,8.370833333
68.16833333,29.44,8.388333333
69.335,28.88833333,8.555833333
70.15333333,29.12,8.6425
69.38583333,29.2625,8.6425
70.43583333,29.80166667,8.7125
69.60083333,29.49833333,8.680833333
69.8975,29.29,8.684166667
69.90583333,29.41583333,8.671666667
69.58416667,30.94833333,8.645833333
70.36333333,31.6475,8.7
70.80916667,31.355,8.7125
69.8375,31.46333333,8.621666667
70.56166667,31.35166667,8.664166667
69.79666667,31.71166667,8.583333333
68.96,30.75166667,8.499166667
70.03916667,31.25833333,8.575
68.515,30.56,8.469166667
68.77,30.81666667,8.4725
68.025,30.18333333,8.424166667
68.675,29.78583333,8.478333333
68.105,30.02166667,8.4275
68.68333333,29.905,8.4575
68.48833333,30.07916667,8.416666667
67.965,30.4725,8.39
68.14916667,31.3525,8.385833333
64.01833333,32.59416667,8.19
66.46,32.9325,8.2825
65.6925,33.54166667,8.250833333
66.245,33.64833333,8.280833333
66.325,33.79833333,8.256666667
67.46083333,34.03083333,8.293333333
66.17166667,33.95916667,8.2175
67.785,34.49333333,8.283333333
66.36416667,34.39333333,8.188333333
68.27666667,35.1875,8.305833333
67.23583333,35.14666667,8.189166667
68.39,35.75083333,8.244166667
68.29333333,36.29416667,8.223333333
67.915,35.18166667,8.178333333
67.8425,34.75416667,8.1575
66.13583333,34.38833333,8.0475
66.60166667,34.38666667,8.085
65.72333333,33.25083333,8.0225
66.35,33.895,8.054166667
64.97333333,32.8275,7.985833333
65.88166667,33.50916667,8.0475
65.90583333,32.74,8.070833333
64.74583333,33.11166667,8.015833333
65.93333333,33.255,8.078333333
65.415,33.25333333,8.043333333
66.635,34.12916667,8.1075
66.18,34.2125,8.0575
68.41416667,34.04583333,8.240833333
67.25,34.53416667,8.1
67.04583333,34.71416667,8.0725
67.99083333,34.99833333,8.130833333
67.0175,34.92833333,8.055
68.49416667,34.95833333,8.146666667
67.28833333,34.62,8.058333333
67.59916667,34.20916667,8.066666667
66.85833333,33.7825,8.014166667
67.82666667,33.53583333,8.113333333
67.00916667,33.59833333,8.060833333
66.99416667,33.405,8.064166667
67.54083333,33.37583333,8.096666667
67.57166667,33.69333333,8.115833333
68.35,33.31833333,8.178333333
68.3075,32.77166667,8.170833333
67.96583333,34.47416667,8.133333333
67.09083333,34.81583333,8.0425
67.79583333,35.085,8.080833333
69.03,33.15416667,8.171666667
67.44916667,35.46583333,8.0025
67.3425,34.67333333,7.96
67.45916667,34.86,7.989166667
67.96083333,35.01916667,8.041666667
68.925,35.13416667,8.118333333
70.29333333,34.75083333,8.240833333
68.50833333,35.2375,8.039166667
69.00166667,36.5725,8.1125
67.44083333,34.89916667,7.984166667
68.01333333,35.49583333,8.033333333
67.66,34.21083333,8.026666667
67.2875,34.42583333,8.016666667
66.47583333,33.6025,7.971666667
66.85166667,33.9025,8.011666667
66.7475,33.54333333,8.038333333
67.05166667,33.5875,8.066666667
65.54,33.295,7.9825
66.48,33.63666667,8.046666667
67.68166667,33.985,8.191666667
67.53416667,33.87916667,8.2375
68.03416667,33.3125,8.288333333
66.81333333,33.41166667,8.194166667
67.58333333,34.13916667,8.233333333
68.28833333,34.72416667,8.26
68.23833333,34.34416667,8.255833333
68.41,33.68,8.244166667
68.92833333,34.96083333,8.260833333
67.84166667,33.0675,8.179166667
68.45083333,33.76416667,8.221666667
67.0625,33.025,8.125
65.76,32.8775,8.031666667
66.28666667,33.0125,8.076666667
65.5775,32.56833333,8.044166667
65.35833333,32.68583333,8.060833333
63.99416667,31.87583333,8.023333333
65.30083333,31.82,8.2175
63.765,31.695,8.225833333
65.43833333,32.3,8.338333333
63.59916667,30.7525,8.2325
63.47916667,29.47916667,8.359166667
64.73083333,29.92166667,8.49
66.13416667,30.575,8.5725
67.62833333,29.57,8.668333333
68.0375,29.88916667,8.840833333
70.07583333,29.28166667,9.156666667
70.6,29.82583333,9.22
70.98416667,31.30916667,9.309166667
69.70666667,30.65333333,9.12
70.35916667,31.52333333,9.115833333
69.60833333,29.905,9.006666667
70.50583333,31.435,9.0475
68.60916667,30.05166667,8.888333333
69.74416667,30.59333333,8.9475
68.63416667,29.4975,9.016666667
69.54833333,29.95666667,9.120833333
67.75083333,28.1475,9.041666667
69.09416667,29.60166667,9.099166667
68.0325,28.41583333,9.056666667
69.28666667,30.06166667,9.090833333
69.12083333,30.085,9.044166667
69.66916667,30.64166667,9.015
69.305,30.26416667,9.041666667
68.86416667,30.1125,8.969166667
69.05583333,30.82,8.936666667
70.5,31.72166667,8.991666667
69.15916667,30.80166667,8.875
68.79916667,30.96,8.819166667
69.80166667,31.64833333,8.835833333
69.17916667,31.32833333,8.770833333
69.76583333,31.86833333,8.806666667
69.02666667,31.35333333,8.7575
69.28666667,32.115,8.773333333
70.52,32.40666667,8.918333333
68.7675,31.59916667,8.825
69.3375,31.53166667,8.91
68.31416667,30.765,8.890833333
69.52083333,31.39416667,8.95
69.04083333,31.01333333,8.975833333
69.76583333,31.48833333,8.998333333
68.37083333,30.84333333,8.884166667
69.5925,31.96083333,8.94
68.94166667,31.67583333,8.866666667
70.44583333,32.51833333,8.963333333
69.4375,32.60166667,8.855833333
71.0975,33.185,8.903333333
69.08583333,32.39833333,8.730833333
69.565,32.7625,8.78
69.55416667,32.645,8.853333333
69.94,31.86583333,8.980833333
70.34333333,30.25,9.2175
71.15,31.39916667,9.24
67.3675,31.63166667,9.1075
63.29333333,35.14916667,9.049166667
66.09416667,37.4075,9.226666667
65.49916667,36.86416667,9.225
65.51,36.78166667,9.198333333
67.6725,36.99083333,9.415833333
71.83833333,35.24583333,10.13833333
72.1475,35.095,10.19166667
72.66416667,34.57916667,10.25416667
74.31083333,35.2475,10.60583333
74.92666667,35.70083333,10.85416667
75.8275,30.65666667,10.98333333
75.46333333,31.21416667,10.92083333
75.4525,31.84416667,10.82666667
74.93833333,33.95166667,10.70916667
77.33166667,32.44333333,10.86583333
78.88083333,31.88916667,11.0525
77.57416667,30.2075,11.02333333
76.7275,31.185,10.9675
76.45333333,31.50416667,10.94333333
76.49166667,31.03916667,10.81583333
79.6425,31.92583333,10.74416667
87.43333333,31.37583333,10.7575
87.50416667,31.25,10.74916667
86.40083333,30.8075,10.70333333
86.86666667,30.78,10.78333333
81.88083333,30.7725,10.82416667
76.9725,29.4375,10.93666667
75.82333333,29.88583333,11.02666667
76.0775,28.62833333,11.2025
79.59916667,27.24833333,11.615
82.055,27.21916667,11.87166667
80.83083333,30.60416667,11.80416667
80.4675,30.11083333,11.82333333
79.60333333,28.80583333,11.81416667
80.095,29.85166667,11.8675
81.39583333,27.32833333,11.97
82.6725,29.08166667,11.99583333
81.89083333,27.76583333,11.91583333
82.18083333,28.19583333,11.87333333
82.76333333,29.01333333,11.83166667
83.3875,28.42083333,11.78
82.52666667,29.10666667,11.6525
84.87666667,29.1425,11.64916667
87.93833333,29.8125,11.47916667
77.025,30.48083333,11.2875
77.1175,33.00166667,11.27833333
77.99666667,34.19416667,11.29666667
78.14083333,32.68083333,11.34
78.96583333,33.73666667,11.36416667
78.69666667,33.18166667,11.37083333
78.34416667,33.115,11.4
80.16166667,34.27833333,11.48416667
79.16416667,34.155,11.45416667
78.825,34.7625,11.43916667
78.77333333,33.69333333,11.5025
80.44166667,33.4575,11.59166667
80.89916667,34.26666667,11.62
79.81833333,33.18916667,11.58833333
79.90083333,32.85333333,11.615
80.02583333,32.49416667,11.6775
78.27,32.65583333,11.61083333
79.32833333,33.42166667,11.63416667
80.94166667,34.8775,11.67166667
80.9925,34.09166667,11.66333333
80.8225,33.99833333,11.65166667
79.25,33.76083333,11.58
79.97,33.98166667,11.59916667
80.27083333,34.20083333,11.57333333
80.76666667,34.5075,11.61333333
80.0525,34.1525,11.57916667
79.66833333,33.84833333,11.61
80.2675,34.14583333,11.62833333
81.70333333,35.11083333,11.68
80.72333333,34.45416667,11.6525
80.98,35.14916667,11.66666667
80.66416667,34.05916667,11.64666667
80.545,34.63833333,11.66583333
80.57916667,34.02,11.67583333
80.6025,34.78916667,11.67916667
80.2825,34.39916667,11.68833333
80.29666667,33.0225,11.73666667
78.94,33.21583333,11.71333333
80.15333333,33.50416667,11.76666667
79.485,33.90583333,11.78
79.52583333,34.11833333,11.78833333
79.325,34.00666667,11.80916667
80.54166667,35.725,11.82583333
79.09666667,34.67166667,11.80083333
80.1475,35.21,11.82833333
81.26166667,35.27583333,11.88666667
79.48916667,35.27916667,11.80166667
79.20916667,33.93,11.8125
78.32083333,33.49083333,11.82333333
79.35583333,33.98333333,11.84666667
78.715,34.05416667,11.82916667
79.58416667,35.14583333,11.84083333
79.365,34.76916667,11.8025
79.3025,34.41833333,11.77916667
80.02166667,34.76916667,11.795
79.715,34.52583333,11.76333333
80.98666667,34.255,11.825
78.98083333,34.735,11.6875
80.045,35.3425,11.73083333
79.865,35.04,11.68833333
80.16666667,35.12833333,11.72166667
80.75833333,34.87416667,11.72666667
79.78916667,34.35916667,11.74166667
78.2275,33.29083333,11.735
79.0325,34.1575,11.7975
79.45916667,34.805,11.83583333
79.58666667,34.00166667,11.85666667
79.09833333,33.7675,11.86916667
79.1225,34.11833333,11.885
80.01666667,34.75416667,11.9025
78.945,34.00416667,11.8525
79.9625,34.31583333,11.89583333
78.88666667,34.10916667,11.82666667
79.955,34.90583333,11.8375
78.35916667,33.3975,11.79833333
79.825,35.16,11.74583333
79.4525,34.5175,11.69333333
80.37416667,35.59916667,11.68166667
79.52916667,34.79916667,11.6425
79.755,35.15833333,11.62916667
79.65083333,34.85416667,11.6025
79.93,34.91833333,11.6175
80.30333333,34.72666667,11.65333333
78.39333333,33.71666667,11.61166667
78.92666667,33.93083333,11.6325
79.5525,34.51583333,11.70583333
79.245,34.58083333,11.72416667
78.1825,34.03416667,11.70583333
78.5,34.60833333,11.78083333
79.26666667,35.2525,11.78416667
79.3875,35.21916667,11.77666667
80.36583333,36.20583333,11.80166667
79.57416667,34.99666667,11.74083333
80.52083333,35.6175,11.74083333
80.90916667,36.26416667,11.67833333
79.7575,35.74083333,11.60916667
80.59333333,35.48583333,11.60333333
80.10833333,35.265,11.55333333
80.5025,35.52083333,11.56333333
79.7975,34.81,11.50416667
79.15833333,34.23916667,11.4875
79.41583333,34.30916667,11.5025
79.11083333,34.035,11.4975
78.0825,33.55333333,11.49666667
77.8825,33.17333333,11.54583333
79.6775,33.07083333,11.65083333
82.31416667,31.91583333,11.80833333
82.58583333,30.00666667,11.85166667
83.69333333,30.9975,11.95
82.5525,28.15583333,11.92333333
81.39666667,30.255,11.91833333
81.42833333,31.54583333,11.95083333
82.61833333,31.85083333,12.01
84.41,31.16,12.085
81.63666667,31.08166667,11.98666667
84.125,32.30666667,12.08833333
82.82416667,32.16083333,12.02333333
83.52083333,32.5675,12.01416667
82.62666667,32.96,11.91833333
83.5375,33.43333333,11.93166667
83.46,33.64583333,11.90666667
82.95,33.06583333,11.8375
83.37666667,33.5725,11.8475
82.70083333,33.68833333,11.81166667
82.71166667,33.54333333,11.81583333
83.21416667,33.73583333,11.81333333
82.47833333,33.28083333,11.71916667
82.57583333,33.29083333,11.70833333
83.15916667,33.2025,11.745
82.40083333,32.67333333,11.7275
82.91833333,33.73333333,11.74916667
81.60333333,32.10916667,11.675
82.49416667,32.88416667,11.70416667
82.88916667,33.025,11.73166667
81.40666667,32.84666667,11.64416667
82.28,33.5125,11.67833333
82.34083333,33.10833333,11.6775
82.29916667,33.15166667,11.6775
80.3775,30.95583333,11.6325
81.015,31.5075,11.69166667
81.95583333,29.35166667,11.775
82.25,27.8275,11.8575
79.82416667,27.69,11.85666667
81.89666667,27.88333333,11.99
83.50583333,27.44083333,12.13
81.32083333,25.91166667,12.1175
84.47083333,27.90333333,12.2825
82.01916667,25.5325,12.23333333
82.465,28.83833333,12.27333333
85.43583333,29.33083333,12.36166667
87.78416667,27.535,12.53166667
88.08916667,25.8675,12.53916667
85.6175,23.00666667,12.35916667
85.43083333,23.32916667,12.39416667
87.5525,26.19833333,12.4625
88.4825,25.36166667,12.51583333
87.68583333,26.65583333,12.37833333
87.17416667,28.175,12.26166667
85.82083333,28.8875,12.0975
86.18083333,30.00833333,12.07833333
84.26,29.84916667,11.90333333
86.26666667,30.6525,12.03916667
85.92916667,30.19,11.89583333
82.38083333,30.25666667,11.70333333
83.16666667,31.15583333,11.76666667
84.86,30.61333333,11.88916667
83.42333333,28.54583333,11.81416667
83.0975,28.6775,11.8425
84.6825,28.3875,11.925
83.98333333,28.99916667,11.90166667
84.3125,28.7575,11.91
83.35916667,30.265,11.8325
85.27416667,30.1775,11.94
84.49583333,30.6475,11.845
83.98666667,31.94083333,11.78583333
83.1575,31.99416667,11.69416667
88.27666667,32.91,11.7575
93.41333333,32.645,11.695
79.6075,34.21916667,11.44166667
80.87,35.1225,11.52333333
80.10833333,35.32583333,11.47416667
83.99916667,35.04583333,11.54583333
81.31416667,34.84666667,11.49666667
84.7925,34.52,11.5475
81.8425,34.07,11.4875
80.30416667,32.3575,11.53666667
78.33333333,32.18,11.48916667
79.565,32.38166667,11.56333333
78.67916667,32.57083333,11.56666667
79.45916667,32.07333333,11.61916667
78.8775,32.2825,11.6075
79.91666667,32.9,11.63833333
79.02,32.32666667,11.63333333
79.55583333,33.16416667,11.60416667
79.22583333,32.55333333,11.64166667
79.53416667,32.76083333,11.67166667
79.42833333,32.26333333,11.65833333
79.47666667,32.18333333,11.68666667
79.68666667,32.4,11.68083333
79.66166667,31.89416667,11.675
78.5825,31.6375,11.65416667
78.47833333,31.79416667,11.67
78.8,33.3575,11.67583333
79.09083333,30.2075,11.72333333
78.55583333,31.84833333,11.74666667
79.30416667,31.42666667,11.78083333
78.5575,31.58583333,11.7875
78.47666667,31.90083333,11.81416667
78.85916667,32.09083333,11.82083333
78.89583333,32.41666667,11.82833333
78.9,32.525,11.83416667
79.77416667,32.91916667,11.87666667
79.37916667,32.59916667,11.86
79.60666667,32.89083333,11.8575
79.8075,33.445,11.82916667
80.04083333,33.61333333,11.8225
79.825,33.60166667,11.77583333
79.8625,33.49916667,11.77416667
80.97916667,33.8725,11.75916667
81.63916667,33.66,11.76333333
79.64166667,33.51916667,11.73833333
80.41916667,33.52,11.77166667
80.85666667,34.03333333,11.7475
79.04166667,32.94666667,11.65416667
79.8125,33.27416667,11.6
79.34416667,33,11.57666667
79.88166667,32.57666667,11.62583333
78.18166667,31.77083333,11.62666667
78.1525,31.32833333,11.72
77.95666667,30.38,11.83416667
79.21666667,28.0675,11.9975
80.345,27.57583333,12.1375
81.21583333,26.73333333,12.275
85.08083333,25.80166667,12.52583333
94.22083333,27.29916667,13.075
91.85333333,26.82,12.86583333
91.90833333,25.085,12.74666667
92.82083333,24.16,12.58166667
96.93666667,25.0225,12.50916667
98.5675,24.46,12.31083333
92.83666667,26.895,12.17
76.035,28.94166667,11.805
78.4825,31.7125,11.895
78.97666667,31.9175,11.8875
78.025,32.15166667,11.92166667
79.64166667,33.65833333,11.9325
78.5025,33.235,11.93166667
80.44,34.3625,11.90833333
79.98166667,34.11416667,11.80833333
76.765,33.36083333,11.64416667
82.7475,33.45333333,11.6075
77.59833333,29.31333333,11.4925
79.35,31.74,11.43333333
76.66166667,33.2825,11.18833333
75.02583333,35.36,11.01166667
76.60083333,36.4175,10.97666667
74.50666667,37.2225,10.76666667
74.75166667,37.6475,10.77583333
74.795,38.01583333,10.79083333
74.92916667,38.17916667,10.85166667
75.29666667,38.2875,10.93083333
75.77,38.0275,11.06166667
76.21166667,37.7925,11.19083333
76.4075,37.94333333,11.28416667
76.55333333,37.72583333,11.3675
77.07,37.2975,11.48083333
77.275,37.46666667,11.56833333
77.14166667,35.93083333,11.57916667
77.35,37.41666667,11.67916667
76.96333333,35.7325,11.645
77.30583333,37.21916667,11.7525
77.4525,36.67833333,11.83666667
77.42083333,35.95166667,11.8125
77.20333333,35.94833333,11.76416667
77.2825,35.76166667,11.66833333
77.49083333,35.595,11.57583333
77.14166667,36.19833333,11.49166667
77.195,36.48833333,11.44916667
76.95,37.38166667,11.45
77.24,36.185,11.48583333
77.3975,36.19583333,11.53083333
77.61833333,35.59,11.58916667
77.80666667,35.38583333,11.62833333
78.71916667,33.0075,11.7325
79.0925,33.62083333,11.80416667
79.25666667,33.05083333,11.85083333
80.03916667,30.45166667,11.92416667
79.9975,32.1725,11.95916667
79.6825,32.98833333,11.9575
78.88916667,34.86083333,11.9325
78.67,34.22583333,11.91083333
78.47833333,34.61833333,11.90083333
77.78083333,35.9625,11.8275
77.4425,36.28,11.79
76.97916667,36.5325,11.7275
76.9525,36.88916667,11.61833333
77.15,39.41,11.47166667
79.21833333,38.71166667,11.455
80.3175,38.11916667,11.4
82.01416667,37.555,11.43333333
82.12166667,38.27333333,11.255
76.1125,40.11916667,10.885
76.72916667,40.87583333,10.74333333
74.61083333,40.92583333,10.50083333
74.27166667,42.11083333,10.2075
75.58583333,42.28916667,10.00583333
76.08666667,40.03666667,9.94
75.5525,39.4425,9.9075
75.88416667,39.8075,9.896666667
76.32416667,39.97083333,9.8725
76.43166667,39.66416667,9.899166667
76.43083333,39.68083333,9.973333333
76.375,39.58916667,9.9275
76.18,39.465,9.945
76.03333333,39.1425,9.900833333
75.81916667,38.67333333,9.866666667
75.65416667,38.49083333,9.945833333
75.35416667,38.385,10.07333333
75.25916667,38.54583333,10.03916667
75.15916667,38.51083333,9.999166667
74.98083333,38.68,9.95
75.07333333,38.57166667,9.929166667
75.005,38.5675,9.898333333
75.235,38.73083333,9.885833333
75.56083333,38.45833333,10.07166667
77.3975,33.88833333,10.42583333
80.03333333,33.83666667,10.83833333
83.63916667,32.34,11.2175
84.56,32.65416667,11.36583333
83.67666667,32.27,11.29916667
