ExtCondensTurbineOP.steam_flow_in,ExtCondensTurbineOP.steam_flow_side,ExtCondensTurbineOP.electricity_generation
84.52166667,26.42583333,12.14583333
83.63166667,27.40416667,12.04
84.18,26.95333333,12.0425
83.8725,27.7725,11.98
84.42083333,26.29583333,12.005
84.23083333,22.04583333,11.9725
86.6925,22.78916667,12.22416667
87.74583333,23.95583333,12.3
85.74333333,24.46,12.10166667
86.98833333,25.30916667,12.23166667
86.42416667,24.93833333,12.17
86.39666667,24.19583333,12.1725
87.96666667,25.84,12.3375
87.88916667,24.54916667,12.31416667
88.95666667,23.90083333,12.40916667
87.52666667,23.5775,12.2875
87.545,25.77,12.28166667
88.57,26.09083333,12.39666667
87.23666667,25.265,12.26916667
87.42916667,24.51666667,12.29333333
86.96666667,24.915,12.31
86.705,23.02416667,12.295
87.18416667,25.03166667,12.30583333
88.59666667,27.16916667,12.44583333
87.67416667,26.9675,12.335
87.79833333,27.05166667,12.3725
87.17833333,25.30583333,12.29666667
87.42,26.41333333,12.3025
87.68666667,26.58333333,12.34833333
88.275,26.9275,12.39666667
87.74833333,25.65333333,12.36333333
87.46,25.52583333,12.31416667
87.53,26.46166667,12.31666667
88.62583333,27.90666667,12.38833333
88.11833333,27.23083333,12.41666667
89.08416667,27.04916667,12.53333333
87.4625,26.8175,12.35416667
88.43916667,26.64583333,12.46666667
87.80083333,26.84333333,12.40916667
88.66833333,26.905,12.49083333
88.2225,26.315,12.48166667
87.17416667,25.89416667,12.39
86.98833333,24.36833333,12.40916667
87.6775,25.38916667,12.4675
88.01166667,24.62583333,12.5125
88.23333333,24.65,12.55666667
87.80083333,24.795,12.52916667
89.92,25.99333333,12.715
88.26,24.58333333,12.55166667
89.2175,25.9325,12.63833333
89.63333333,27.22666667,12.6775
89.67833333,25.09916667,12.66166667
88.195,24.6475,12.54416667
87.89583333,23.6125,12.5075
88.4975,24.455,12.54166667
88.41333333,24.21916667,12.55416667
89.36833333,24.84,12.64333333
89.02,25.01,12.59333333
88.63666667,24.7425,12.54
89.0375,25.58166667,12.60166667
88.78083333,25.28,12.55
88.30916667,27.07583333,12.49333333
88.70166667,24.8025,12.54083333
89.4275,25.93083333,12.61666667
88.61333333,26.18,12.5075
89.0625,26.55916667,12.55916667
89.06166667,26.82916667,12.57
88.62833333,25.36833333,12.55583333
87.43083333,23.32333333,12.46833333
88.46333333,23.975,12.58583333
89.41166667,24.51,12.67916667
88.42083333,24.765,12.57166667
88.17583333,24.10583333,12.55583333
88.47,23.94,12.59333333
89.4575,24.79833333,12.69
88.5325,24.01416667,12.575
88.935,25.12,12.61666667
88.6075,23.86416667,12.5825
89.64916667,25.01833333,12.67916667
87.66916667,23.4,12.48583333
89.605,25.385,12.63166667
88.36416667,25.73583333,12.49083333
89.40416667,26.77083333,12.59416667
88.28833333,25.92916667,12.45666667
88.49083333,26.5825,12.49583333
88.35083333,26.08833333,12.45416667
88.5075,26.36083333,12.4925
88.71583333,26.23083333,12.53083333
87.46583333,24.46833333,12.41
87.83583333,24.66333333,12.45416667
88.51083333,25.275,12.535
88.81083333,24.2975,12.5825
88.52416667,23.01916667,12.555
88.87916667,23.4775,12.61166667
89.47166667,24.49333333,12.65666667
89.49666667,24.53333333,12.66166667
90.52,25.56333333,12.7675
89.26083333,24.635,12.62416667
89.80333333,25.805,12.67916667
90.3,26.17833333,12.69916667
89.33583333,25.66,12.61083333
89.51083333,26.23833333,12.6125
89.07833333,25.69666667,12.5675
89.48333333,26.11,12.60833333
88.71,25.20583333,12.52916667
88.255,24.76916667,12.49666667
88.46083333,24.67166667,12.51416667
88.295,24.30833333,12.46916667
87.63,22.92166667,12.4175
87.58833333,22.33,12.455
87.63583333,23.8725,12.46416667
86.94583333,26.925,12.45
85.16083333,26.6725,12.31833333
86.41583333,27.57416667,12.4525
83.63333333,25.89833333,12.2575
85.49333333,24.67083333,12.39416667
86.8025,24.87166667,12.5375
87.0975,26.41166667,12.535
86.68583333,28.19583333,12.51166667
85.9725,25.51916667,12.48416667
87.73666667,28.2275,12.59666667
87.12833333,27.21,12.5475
87.37666667,28.3275,12.555
86.9475,27.10916667,12.5175
87.63166667,28.39166667,12.55083333
88.11416667,28.81666667,12.55
87.31916667,28.40666667,12.42833333
87.82583333,28.63583333,12.50666667
87.7775,28.23333333,12.50666667
87.5675,28.0675,12.48833333
87.99166667,28.70916667,12.52916667
87.31166667,27.99583333,12.45666667
87.28166667,27.96916667,12.44166667
87.36166667,28.75666667,12.46333333
86.8025,28.05916667,12.39083333
87.93583333,28.275,12.51333333
86.0925,27.17333333,12.335
86.87833333,27.88,12.42083333
86.86833333,28.19833333,12.4175
86.44416667,27.3225,12.345
86.93916667,28.30833333,12.3925
86.96916667,27.82,12.38833333
87.46,27.36833333,12.445
85.39083333,25.13,12.24166667
86.59,25.1925,12.38833333
84.82416667,26.52083333,12.265
83.77166667,26.70833333,12.21083333
83.40333333,23.89,12.26916667
83.95083333,25.9475,12.3375
83.98583333,27.0625,12.39666667
82.11,25.03916667,12.33916667
84.20416667,28.22166667,12.46583333
81.6,26.04166667,12.35583333
84.64166667,26.40833333,12.59083333
86.04166667,29.0675,12.64666667
84.4225,30.82833333,12.55083333
83.20166667,30.72666667,12.44083333
80.37333333,28.45833333,12.28
80.57,29.235,12.30666667
83.60416667,30.5725,12.44
82.3625,31.73666667,12.27
83.2225,31.195,12.30916667
84.31583333,30.9975,12.34416667
84.61,30.01,12.34083333
85.86666667,30.47,12.42166667
85.24166667,28.89083333,12.36
86.12583333,30.77416667,12.40333333
85.50833333,29.72,12.33666667
85.53333333,27.27,12.30333333
86.28583333,28.08583333,12.39166667
86.265,29.07583333,12.40333333
84.2025,27.6475,12.2125
84.55916667,27.16833333,12.27916667
84.54166667,28.73083333,12.28333333
84.89083333,28.41583333,12.31333333
84.385,28.75083333,12.24833333
85.71583333,28.03666667,12.39083333
85.77083333,29.80166667,12.3575
85.74166667,29.59916667,12.34166667
86.6275,28.99666667,12.42
86.72833333,28.64333333,12.40916667
87.67416667,29.71333333,12.49
87.41333333,29.45,12.4175
88.64416667,25.68333333,12.54666667
89.4875,26.91666667,12.63416667
89.62416667,26.4575,12.61
89.515,27.64916667,12.61833333
89.15,26.55333333,12.57666667
89.17583333,27.08833333,12.58166667
88.80583333,25.6325,12.55583333
87.1675,25.81333333,12.40583333
86.82916667,23.5475,12.40416667
87.035,24.7425,12.4375
87.3625,24.04083333,12.45666667
86.86083333,24.46916667,12.425
86.95666667,24.26416667,12.44416667
87.63916667,24.99833333,12.51416667
87.20416667,24.10333333,12.46916667
87.9525,24.70083333,12.51916667
87.21333333,24.33333333,12.4475
87.6125,24.50833333,12.48583333
87.68416667,23.7175,12.50916667
87.52166667,23.84416667,12.49833333
87.7625,24.295,12.52
87.20083333,24.38583333,12.46083333
86.85166667,22.8725,12.41166667
86.7875,23.07583333,12.4425
89.01166667,22.94666667,12.65
85.595,23.3625,12.36666667
87.06416667,22.64333333,12.51833333
86.73,23.32833333,12.5
86.67583333,22.85916667,12.50083333
86.7325,22.73083333,12.52666667
87.19583333,23.76416667,12.54416667
87.01083333,23.7525,12.51083333
87.1625,23.71,12.5425
87.8825,24.765,12.575
87.38333333,24.5475,12.525
87.7325,24.65583333,12.5575
88.09,24.995,12.58166667
88.18666667,25.50583333,12.56916667
88.17333333,25.27916667,12.57416667
87.8975,25.4975,12.545
88.6,26.645,12.5925
88.4525,27.355,12.5725
87.85,25.37333333,12.60166667
87.8125,26.66583333,12.58916667
88.52833333,27.06583333,12.655
87.035,25.295,12.48333333
87.52333333,26.0175,12.4325
87.35,25.39416667,12.43083333
87.38666667,25.45,12.44416667
86.89166667,23.21166667,12.4075
86.61,22.7175,12.43
85.83,21.605,12.4275
84.00833333,22.6225,12.35
83.78,23.50166667,12.40833333
83.43416667,24.30833333,12.46083333
82.57,28.31333333,12.4525
85.74916667,35.4825,12.6025
86.095,32.62916667,12.61416667
84.83166667,31.5125,12.47666667
84.02166667,29.51166667,12.40166667
84.63583333,28.92583333,12.44416667
84.01083333,26.91166667,12.35833333
86.55333333,24.1275,12.625
87.22,15.64,12.6675
89.89083333,19.6025,12.9125
90.02083333,20.70166667,12.9475
89.59833333,20.18666667,12.89
91.18916667,22.51083333,13.06166667
89.8625,21.40916667,12.92166667
91.1525,24.2175,13.01083333
90.70666667,24.06583333,12.9275
88.74416667,21.14916667,12.70416667
88.81083333,24.14666667,12.65
83.465,23.37833333,12.09666667
85.67166667,25.3475,12.255
86.96333333,21.98583333,12.32166667
88.41666667,20.84916667,12.44583333
89.2975,22.84583333,12.53
89.83833333,20.865,12.57
90.1575,21.67,12.6
90.37,22.1075,12.6
90.65416667,22.17583333,12.65583333
91.13,22.02916667,12.7175
91.04583333,22.47583333,12.715
90.96083333,22.61416667,12.745
91.40666667,22.94333333,12.78416667
91.43666667,23.0225,12.8
91.55666667,22.75333333,12.82333333
91.7475,22.8775,12.8525
90.20083333,22.84833333,12.74166667
91.785,23.24166667,12.88916667
90.05166667,22.775,12.74
91.69083333,23.46666667,12.905
90.915,23.8225,12.82833333
90.2825,23.66083333,12.765
90.545,22.84333333,12.82083333
90.36083333,22.505,12.79416667
89.57916667,23.00416667,12.71666667
90.07666667,22.55916667,12.7175
90.07583333,23.2825,12.69
90.96166667,22.82833333,12.82916667
89.94583333,22.96666667,12.71833333
89.92166667,22.52416667,12.74333333
89.79166667,22.33,12.76166667
90.05,22.345,12.795
87.2925,22.72333333,12.58916667
88.3825,22.77666667,12.68583333
88.02416667,22.9875,12.6925
85.4525,23.7725,12.49416667
87.18083333,23.49666667,12.64916667
88.285,23.25416667,12.73416667
90.38583333,22.2775,12.89916667
89.62916667,22.13083333,12.83
89.8825,22.34416667,12.8325
91.08833333,22.02333333,12.9125
91.27833333,21.75166667,12.91583333
91.46916667,21.72166667,12.905
91.08666667,22.37416667,12.82833333
92.94666667,23.93583333,12.96666667
91.72916667,26.91166667,12.81833333
90.65333333,28.69166667,12.6725
89.60083333,30.4475,12.54416667
89.93916667,29.37666667,12.5175
91.305,26.5475,12.56583333
91.93666667,28.41833333,12.565
91.53,27.15583333,12.605
93.30833333,29.35666667,12.70333333
94.07166667,32.41666667,12.73916667
92.4875,33.0925,12.72
92.0825,32.49916667,12.80416667
92.64083333,33.15833333,12.84833333
93.02916667,33.46083333,12.89416667
93.07083333,33.555,12.91583333
93.00916667,32.73166667,12.89916667
93.07,33.1475,12.91916667
92.855,32.4875,12.89083333
92.77166667,32.65416667,12.89083333
92.57583333,32.5525,12.88666667
92.42583333,31.55083333,12.89083333
92.1975,30.57166667,12.8475
92.115,30.84833333,12.8425
92.11833333,31.44583333,12.85666667
91.97333333,31.34083333,12.845
92.01333333,31.62833333,12.845
92.01416667,31.71166667,12.86
92.2125,31.99583333,12.88
92.16833333,31.16666667,12.87833333
86.83083333,31.42166667,12.35333333
86.81,32.27333333,12.38666667
85.535,33.80666667,12.2675
86.26833333,33.39083333,12.30916667
85.58333333,32.67166667,12.22666667
85.87583333,33.87083333,12.2275
87.04,35.615,12.3225
86.91333333,36.13833333,12.28
